nombre,precio_normal,precio_descuento,precio_por_unidad,unidad,descuentos,fecha,supermercado,url,id_link_producto,error_type,titulo,producto_nombre,fecha_extraccion
Vino Tinto El Bautismo Malbec 750 Ml.,6320.0,4990.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-el-bautismo-malbec-750-ml-267045/p,2436,,,Vino Tinto El Bautismo Malbec 750 Ml.,2026-06-13 13:20:29
Vino Tinto Malbec Dilema 750 Ml.,5300.0,5300.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-malbec-dilema-750-ml-20351/p,2437,,,Vino Tinto Malbec Dilema 750 Ml.,2026-06-13 13:20:35
Vino Tinto Malbec Marques Del Sur 750 Ml.,3603.0,3603.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-malbec-marques-del-sur-750-ml-2546/p,2438,,,Vino Tinto Malbec Marques Del Sur 750 Ml.,2026-06-13 13:20:41
Vino Malbec Puska 750 Ml.,5875.0,5875.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-malbec-puska-750-ml-299600/p,2439,,,Vino Malbec Puska 750 Ml.,2026-06-13 13:21:00
Vino Tinto Suter Malbec 750 Ml.,4730.0,3990.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-suter-malbec-750-ml-138550/p,2440,,,Vino Tinto Suter Malbec 750 Ml.,2026-06-13 13:21:20
Vino Malbec Putruele 750 Ml.,6757.0,6757.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-malbec-putruele-750-ml-298746/p,2441,,,Vino Malbec Putruele 750 Ml.,2026-06-13 13:21:46
Vino Tinto Malbec Muñeco Rebelde 750 Ml.,4500.0,3890.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-malbec-muneco-rebelde-750-ml-5609/p,2442,,,Vino Tinto Malbec Muñeco Rebelde 750 Ml.,2026-06-13 13:22:02
Vino Tinto Los Arboles Malbec 750 ml.,6305.0,4990.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-los-arboles-malbec-750-ml-150253/p,2443,,,Vino Tinto Los Arboles Malbec 750 ml.,2026-06-13 13:22:15
Vino Tinto Malbec Santa Julia 750 Ml.,6643.0,6643.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-malbec-santa-julia-750-ml-297748/p,2444,,,Vino Tinto Malbec Santa Julia 750 Ml.,2026-06-13 13:22:27
Vino Tinto Trapiche Alaris Malbec 750 ml.,5769.0,5769.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-trapiche-alaris-malbec-750-ml-57773/p,2445,,,Vino Tinto Trapiche Alaris Malbec 750 ml.,2026-06-13 13:22:41
Vino Tinto Estate Malbec 750 ml.,6004.0,4990.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-estate-malbec-750-ml-236352/p,2446,,,Vino Tinto Estate Malbec 750 ml.,2026-06-13 13:22:55
Vino Tinto Cafayate Malbec 750 Ml.,5882.0,5882.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-cafayate-malbec-750-ml-285223/p,2447,,,Vino Tinto Cafayate Malbec 750 Ml.,2026-06-13 13:23:09
Vino Malbec Juan De Juana 750 Ml.,4495.0,4495.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-malbec-juan-de-juana-750-ml-305466/p,2448,,,Vino Malbec Juan De Juana 750 Ml.,2026-06-13 13:23:37
Vino Tinto Finca Magnolia Malbec 750 Ml.,5835.0,5835.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-finca-magnolia-malbec-750-ml-269872/p,2449,,,Vino Tinto Finca Magnolia Malbec 750 Ml.,2026-06-13 13:23:54
Vino Malbec Fair For Life 750 Ml.,7329.0,7329.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-malbec-fair-for-life-750-ml-297896/p,2450,,,Vino Malbec Fair For Life 750 Ml.,2026-06-13 13:24:07
Vino Eugenio Bustos Malbec 750 Ml.,7310.0,7310.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-eugenio-bustos-malbec-750-ml-259733/p,2451,,,Vino Eugenio Bustos Malbec 750 Ml.,2026-06-13 13:24:20
Vino Malbec Roble Finca Norte 750 Ml.,5815.0,5815.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-malbec-roble-finca-norte-750-ml-296502/p,2452,,,Vino Malbec Roble Finca Norte 750 Ml.,2026-06-13 13:24:35
,,,,,,,,,2453,"EXCEPTION: Message: timeout: Timed out receiving message from renderer: 40.000
  (Session info: chrome=149.0.7827.103)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff7ce92fd95+15395]
	chromedriver!GetHandleVerifier [0x7ff7ce92fdf0+153f0]
	chromedriver!(No symbol) [0x7ff7ce4678fd]
	chromedriver!(No symbol) [0x7ff7ce454439]
	chromedriver!(No symbol) [0x7ff7ce454121]
	chromedriver!(No symbol) [0x7ff7ce451e0b]
	chromedriver!(No symbol) [0x7ff7ce45272f]
	chromedriver!(No symbol) [0x7ff7ce461dea]
	chromedriver!(No symbol) [0x7ff7ce478a27]
	chromedriver!(No symbol) [0x7ff7ce4808ca]
	chromedriver!(No symbol) [0x7ff7ce452ef1]
	chromedriver!(No symbol) [0x7ff7ce478755]
	chromedriver!(No symbol) [0x7ff7ce50e9b3]
	chromedriver!(No symbol) [0x7ff7ce4b3a58]
	chromedriver!(No symbol) [0x7ff7ce4b4953]
	chromedriver!GetHandleVerifier [0x7ff7ceef5511+5dab11]
	chromedriver!GetHandleVerifier [0x7ff7ceeef8fb+5d4efb]
	chromedriver!GetHandleVerifier [0x7ff7cef13205+5f8805]
	chromedriver!GetHandleVerifier [0x7ff7ce94cc6e+3226e]
	chromedriver!GetHandleVerifier [0x7ff7ce95562c+3ac2c]
	chromedriver!GetHandleVerifier [0x7ff7ce939984+1ef84]
	chromedriver!GetHandleVerifier [0x7ff7ce939b14+1f114]
	chromedriver!GetHandleVerifier [0x7ff7ce91ca77+2077]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
",,,
,,,,,,,,,2454,"EXCEPTION: Message: timeout: Timed out receiving message from renderer: 40.000
  (Session info: chrome=149.0.7827.103)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff7ce92fd95+15395]
	chromedriver!GetHandleVerifier [0x7ff7ce92fdf0+153f0]
	chromedriver!(No symbol) [0x7ff7ce4678fd]
	chromedriver!(No symbol) [0x7ff7ce454439]
	chromedriver!(No symbol) [0x7ff7ce454121]
	chromedriver!(No symbol) [0x7ff7ce451e0b]
	chromedriver!(No symbol) [0x7ff7ce45272f]
	chromedriver!(No symbol) [0x7ff7ce461dea]
	chromedriver!(No symbol) [0x7ff7ce478a27]
	chromedriver!(No symbol) [0x7ff7ce4808ca]
	chromedriver!(No symbol) [0x7ff7ce452ef1]
	chromedriver!(No symbol) [0x7ff7ce478755]
	chromedriver!(No symbol) [0x7ff7ce50e9b3]
	chromedriver!(No symbol) [0x7ff7ce4b3a58]
	chromedriver!(No symbol) [0x7ff7ce4b4953]
	chromedriver!GetHandleVerifier [0x7ff7ceef5511+5dab11]
	chromedriver!GetHandleVerifier [0x7ff7ceeef8fb+5d4efb]
	chromedriver!GetHandleVerifier [0x7ff7cef13205+5f8805]
	chromedriver!GetHandleVerifier [0x7ff7ce94cc6e+3226e]
	chromedriver!GetHandleVerifier [0x7ff7ce95562c+3ac2c]
	chromedriver!GetHandleVerifier [0x7ff7ce939984+1ef84]
	chromedriver!GetHandleVerifier [0x7ff7ce939b14+1f114]
	chromedriver!GetHandleVerifier [0x7ff7ce91ca77+2077]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
",,,
,,,,,,,,,2455,"EXCEPTION: Message: timeout: Timed out receiving message from renderer: 40.000
  (Session info: chrome=149.0.7827.103)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff7ce92fd95+15395]
	chromedriver!GetHandleVerifier [0x7ff7ce92fdf0+153f0]
	chromedriver!(No symbol) [0x7ff7ce4678fd]
	chromedriver!(No symbol) [0x7ff7ce454439]
	chromedriver!(No symbol) [0x7ff7ce454121]
	chromedriver!(No symbol) [0x7ff7ce451e0b]
	chromedriver!(No symbol) [0x7ff7ce45272f]
	chromedriver!(No symbol) [0x7ff7ce461dea]
	chromedriver!(No symbol) [0x7ff7ce478a27]
	chromedriver!(No symbol) [0x7ff7ce4808ca]
	chromedriver!(No symbol) [0x7ff7ce452ef1]
	chromedriver!(No symbol) [0x7ff7ce478755]
	chromedriver!(No symbol) [0x7ff7ce50e9b3]
	chromedriver!(No symbol) [0x7ff7ce4b3a58]
	chromedriver!(No symbol) [0x7ff7ce4b4953]
	chromedriver!GetHandleVerifier [0x7ff7ceef5511+5dab11]
	chromedriver!GetHandleVerifier [0x7ff7ceeef8fb+5d4efb]
	chromedriver!GetHandleVerifier [0x7ff7cef13205+5f8805]
	chromedriver!GetHandleVerifier [0x7ff7ce94cc6e+3226e]
	chromedriver!GetHandleVerifier [0x7ff7ce95562c+3ac2c]
	chromedriver!GetHandleVerifier [0x7ff7ce939984+1ef84]
	chromedriver!GetHandleVerifier [0x7ff7ce939b14+1f114]
	chromedriver!GetHandleVerifier [0x7ff7ce91ca77+2077]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
",,,
,,,,,,,,,2456,"EXCEPTION: Message: timeout: Timed out receiving message from renderer: 40.000
  (Session info: chrome=149.0.7827.103)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff7ce92fd95+15395]
	chromedriver!GetHandleVerifier [0x7ff7ce92fdf0+153f0]
	chromedriver!(No symbol) [0x7ff7ce4678fd]
	chromedriver!(No symbol) [0x7ff7ce454439]
	chromedriver!(No symbol) [0x7ff7ce454121]
	chromedriver!(No symbol) [0x7ff7ce451e0b]
	chromedriver!(No symbol) [0x7ff7ce45272f]
	chromedriver!(No symbol) [0x7ff7ce461dea]
	chromedriver!(No symbol) [0x7ff7ce478a27]
	chromedriver!(No symbol) [0x7ff7ce4808ca]
	chromedriver!(No symbol) [0x7ff7ce452ef1]
	chromedriver!(No symbol) [0x7ff7ce478755]
	chromedriver!(No symbol) [0x7ff7ce50e9b3]
	chromedriver!(No symbol) [0x7ff7ce4b3a58]
	chromedriver!(No symbol) [0x7ff7ce4b4953]
	chromedriver!GetHandleVerifier [0x7ff7ceef5511+5dab11]
	chromedriver!GetHandleVerifier [0x7ff7ceeef8fb+5d4efb]
	chromedriver!GetHandleVerifier [0x7ff7cef13205+5f8805]
	chromedriver!GetHandleVerifier [0x7ff7ce94cc6e+3226e]
	chromedriver!GetHandleVerifier [0x7ff7ce95562c+3ac2c]
	chromedriver!GetHandleVerifier [0x7ff7ce939984+1ef84]
	chromedriver!GetHandleVerifier [0x7ff7ce939b14+1f114]
	chromedriver!GetHandleVerifier [0x7ff7ce91ca77+2077]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
",,,
